intern_czecho_slovak_culture_group_title;Article 3: Czech-Slovak Internment;;;;;;;;;;;;;
intern_czecho_slovak_culture_group_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YCzech-Slovak population§W from the rest of the population. In the execution of this, first of all, is the seizing of the Czech-Slovak population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Czech-Slovak peoples are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Czech-Slovak self-government with Czech-Slovak officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_french_title;Article 3: French Internment;;;;;;;;;;;;;
intern_french_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the people from §YFrance - that is, the French, Bretons, Occitan and Picard §W- from the rest of the population. In the execution of this, first of all, is the seizing of the French population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the French are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own French self-government with French officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_germanic_title;Article 3: German Internment;;;;;;;;;;;;;
intern_germanic_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the people from §YGermany - that is, the North and South Germans §W- from the rest of the population. In the execution of this, first of all, is the seizing of the German population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Germans are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own German self-government with German officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds  points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_hungarian_culture_group_title;Article 3: Hungarian Internment;;;;;;;;;;;;;
intern_hungarian_culture_group_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YHungarians§W- from the rest of the population. In the execution of this, first of all, is the seizing of the Hungarian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Hungarians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Hungarian self-government with Hungarian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_iberian_title;Article 3: Iberian Internment;;;;;;;;;;;;;
intern_iberian_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the peoples from §YIberia - that is, the Spanish, Galicians, Basque, Catalans and Portuguese §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Iberian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Iberians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Iberian self-government with Iberian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_italian_title;Article 3: Italian Internment;;;;;;;;;;;;;
intern_italian_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the peoples from §YItaly - that is, the North Italians, South Italians and Maltese §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Italian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Italians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Italian self-government with Italian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_indo_iranian_title;Article 3: Indo-Iranian Internment;;;;;;;;;;;;;
intern_indo_iranian_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YIndo-Iranians - that is, the Bengali, Panjabi and Sind §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Indo-Iranian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Indo-Iranians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Indo-Iranian self-government with Indo-Iranian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_iranian_turanian_title;Article 3: Iranian-Turanian Internment;;;;;;;;;;;;;
intern_iranian_turanian_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YIranian-Turanian - that is, the Persians, Uzbeks, Kazakhs, Kirgiz, Tajiks, Uighurs, Pashtuns, Baluchi, Hazaras, Turkmens, Tatars and Gypsies §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Iranian-Turanian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Iranian-Turanians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Iranian-Turanian self-government with Iranian-Turanian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_jewish_cultures_title;Article 3: Jewish Internment;;;;;;;;;;;;;
intern_jewish_cultures_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YJews - that is, the Ashkenazi and the Sephardic §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Jewish population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Jews are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Jewish self-government with Jewish officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_latin_american_cultures_title;Article 3: Latin American Internment;;;;;;;;;;;;;
intern_latin_american_cultures_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the people from §YLatin America - that is, the Mexicans, Central Americans, Caribenos, North Andeans, South Andeans, Platineans and Brazilians§W- from the rest of the population. In the execution of this, first of all, is the seizing of the Latin American population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Latin Americans are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Latin American self-government with Latin American officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_levantine_title;Article 3: Greco-Caucasian Internment;;;;;;;;;;;;;
intern_levantine_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the people from §YGreece and the South Caucasus - that is, the Greeks, Armenians, Georgians and Assyrians§W- from the rest of the population. In the execution of this, first of all, is the seizing of the Greco-Caucasian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Greco-Caucasians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Greco-Caucasian self-government with Greco-Caucasian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_native_american_title;Article 3: Native American Internment;;;;;;;;;;;;;
intern_native_american_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YNative Americans - that is, the Mayas, Nahua, Quechua, Guarani, Aymara, Amazonians, Patagonians, Tupinamba, Metis, Dakota, Cherokees, Pueblo, Inuit, Cree, Navajo and other minor Native American groups§W- from the rest of the population. In the execution of this, first of all, is the seizing of the Native American population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Native Americans are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Native American self-government with Native American officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_neo_european_cultures_title;Article 3: European Diaspora Internment;;;;;;;;;;;;;
intern_neo_european_cultures_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YEuropean diaspora - that is, the Boers, Australians, Anglo-Canadians, French-Canadians and Alaskan §W- from the rest of the population. In the execution of this, first of all, is the seizing of the European diaspora population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the European diaspora are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own European diaspora self-government with European diaspora officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.";;;;;;;;;;;;;
intern_american_cultures_title;Article 3: American Internment;;;;;;;;;;;;;
intern_american_cultures_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YAmericans - that is, the Yankees, Dixies and Texans §W- from the rest of the population. In the execution of this, first of all, is the seizing of the American population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Americans are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own American self-government with American officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_oceanic_title;Article 3: Pacific Islander Internment;;;;;;;;;;;;;
intern_oceanic_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YPacific Islanders - that is, the Polynesians, Hawaiians, Maori, Aborigines, Melanesians and Micronesians §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Pacific Islander population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Pacific Islanders are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Pacific Islander self-government with Pacific Islander officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_polish_culture_group_title;Article 3: Western Slavic Internment;;;;;;;;;;;;;
intern_polish_culture_group_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YWest Slavs - that is, the Polish and Wends §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Western Slavic population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Western Slavic's are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Western Slavic self-government with Western Slavic officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_pan_romanian_title;Article 3: Romanian Internment;;;;;;;;;;;;;
intern_pan_romanian_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YRomanians§W from the rest of the population. In the execution of this, first of all, is the seizing of the Romanian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Romanians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Romanian self-government with Romanian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_scandinavian_title;Article 3: Scandinavian Internment;;;;;;;;;;;;;
intern_scandinavian_desc;§W"The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YScandinavians - that is, the Swedish, Danish, Norwegians, Icelanders, Finnish and Sami §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Scandinavian population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Scandinavian are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Scandinavian self-government with Scandinavian officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_east_slavic_title;Article 3: East Slavic Internment;;;;;;;;;;;;;
intern_east_slavic_desc;§W"The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the people from the §YEast Slavic cultures - that is, the Russians, Byelorussians, Ukrainians and Ugrians §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Slavic population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Slavic are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Slavic self-government with Slavic officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 6 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_south_slavic_title;Article 3: South Slavic Internment;;;;;;;;;;;;;
intern_south_slavic_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YSouth Slavs - that is, the Croats, Serbs, Bulgarians, Slovenes and Bosniaks §W- from the rest of the population. In the execution of this, first of all, is the seizing of the South Slav population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the South Slavs are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own South Slav self-government with South Slav officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_pan_swiss_title;Article 3: Swiss Internment;;;;;;;;;;;;;
intern_pan_swiss_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YSwiss§W from the rest of the population. In the execution of this, first of all, is the seizing of the Swiss population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Swiss are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Swiss self-government with Swiss officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_turko_semitic_title;Article 3: Turkic Internment;;;;;;;;;;;;;
intern_turko_semitic_desc;§WThe first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the §YTurkic population - that is, the Turks, Azeris and Kurds §W- from the rest of the population. In the execution of this, first of all, is the seizing of the Turkic population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Turkish are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Turkish self-government with Turkish officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police."\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_catholic_title;Article 3: Catholic Internment Camps;;;;;;;;;;;;;
intern_catholic_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Catholics from the rest of the population. In the execution of this, first of all, is the seizing of the Catholic population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Catholics are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Catholic self-government with Catholic officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 6 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_protestant_title;Article 3: Protestant Internment Camps;;;;;;;;;;;;;
intern_protestant_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Protestants from the rest of the population. In the execution of this, first of all, is the seizing of the Protestant population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Protestants are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Protestant self-government with Protestant officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 6 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_mormon_title;Article 3: Mormon Internment Camps;;;;;;;;;;;;;
intern_mormon_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Mormons from the rest of the population. In the execution of this, first of all, is the seizing of the Mormon population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Mormons are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Mormon self-government with Mormon officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_orthodox_title;Article 3: Eastern Orthodox Internment Camps;;;;;;;;;;;;;
intern_orthodox_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Eastern Orthodox Christians from the rest of the population. In the execution of this, first of all, is the seizing of the Eastern Orthodox population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Eastern Orthodox Christians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Eastern Orthodox self-government with Orthodox officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 6 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_coptic_title;Article 3: Internment Camps for the Oriental Orthodox;;;;;;;;;;;;;
intern_coptic_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Oriental Orthodox Christians from the rest of the population. In the execution of this, first of all, is the seizing of the Oriental Orthodox population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Oriental Orthodox Christians are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own Oriental Orthodox self-government with Oriental Orthodox officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 3 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_sunni_title;Article 3: Sunni Internment Camps;;;;;;;;;;;;;
intern_sunni_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Sunnis from the rest of the population. In the execution of this, first of all, is the seizing of the Sunni population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Sunnis are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Sunni self-government with Sunni officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 6 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_shiite_title;Article 3: Shiite Internment Camps;;;;;;;;;;;;;
intern_shiite_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Shiites from the rest of the population. In the execution of this, first of all, is the seizing of the Shiite population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Shiites are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Shiite self-government with Shiite officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_ibadi_title;Article 3: Ibadi Internment Camps;;;;;;;;;;;;;
intern_ibadi_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Ibadis from the rest of the population. In the execution of this, first of all, is the seizing of the Ibadi population by the introduction of a registration order and similar appropriate measures. All rights of freedom for Ibadis are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Ibadi self-government with Ibadi officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_druze_title;Article 3: Druze Internment Camps;;;;;;;;;;;;;
intern_druze_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Druze from the rest of the population. In the execution of this, first of all, is the seizing of the Druze population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Druze are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Druze self-government with Druze officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_jews_title;Article 3: Jewish Internment Camps;;;;;;;;;;;;;
intern_jews_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Jews from the rest of the population. In the execution of this, first of all, is the seizing of the Jewish population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Jews are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Jewish self-government with Jewish officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_yazidi_title;Article 3: Yazidi Internment Camps;;;;;;;;;;;;;
intern_yazidi_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Yazidi from the rest of the population. In the execution of this, first of all, is the seizing of the Yazidi population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Yazidi are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Yazidi self-government with Yazidi officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 1 point to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_mahayana_title;Article 3: Mahayana Internment Camps;;;;;;;;;;;;;
intern_mahayana_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Mahayana from the rest of the population. In the execution of this, first of all, is the seizing of the Mahayana population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Mahayana are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Mahayana self-government with Mahayana officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 12 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_gelugpa_title;Article 3: Gelugpa Internment Camps;;;;;;;;;;;;;
intern_gelugpa_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Gelugpa from the rest of the population. In the execution of this, first of all, is the seizing of the Gelugpa population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Gelugpa are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Gelugpa self-government with Gelugpa officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 2 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_hindu_title;Article 3: Hindu Internment Camps;;;;;;;;;;;;;
intern_hindu_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Hindus from the rest of the population. In the execution of this, first of all, is the seizing of the Hindu population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Hindus are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Hindu self-government with Hindu officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 10 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_shinto_title;Article 3: Shinto Internment Camps;;;;;;;;;;;;;
intern_shinto_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Shintos from the rest of the population. In the execution of this, first of all, is the seizing of the Shinto population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Shintos are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Shinto self-government with Shinto officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.;;;;;;;;;;;;;
intern_theravada_title;Article 3: Theravada Internment Camps;;;;;;;;;;;;;
intern_theravada_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Theravadas from the rest of the population. In the execution of this, first of all, is the seizing of the Theravada population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Theravadas are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Theravada self-government with Theravada officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_sikh_title;Article 3: Sikh Internment Camps;;;;;;;;;;;;;
intern_sikh_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Sikhs from the rest of the population. In the execution of this, first of all, is the seizing of the Sikh population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Sikhs are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Sikh self-government with Sikh officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
intern_animist_title;Article 3: Animist Internment Camps;;;;;;;;;;;;;
intern_animist_desc;The first main goal of the $COUNTRY_ADJ$ measures must be strict segregation of the Animists from the rest of the population. In the execution of this, first of all, is the seizing of the Animist population by the introduction of a registration order and similar appropriate measures. All rights of freedom for the Animists are to be withdrawn. They are to be placed in internment camps and at the same time are to be separated according to sexes. These internment camps can be placed under the supervision of their own  Animist self-government with Animist officials. The guarding of the boundaries between the internment camps and the outer world, is, however, the duty of the Police.\n\n§YAdds 4 points to the "slowdown" scale. Starting at 4 points, every 2 points will decrease speed by 20%.;;;;;;;;;;;;;
cancel_internment_camps_title;Revoke Directive No. 1;;;;;;;;;;;;;
cancel_internment_camps_desc;Too much international attention has been drawn to $CAPITAL$ due to Directive No. 1. The $COUNTRY_ADJ$ $MONARCHTITLE$ decided that it's time to dismantle the apparatus  that facilitated the Directive, in order to cast aside any international doubt over the integrity of the $COUNTRY_ADJ$ government. After this, rebuilding such infrastructure back could take a while.;;;;;;;;;;;;;
internment_camps_title;Directive No. 1;;;;;;;;;;;;;
