c_p_stmartin_accept_title;Accept the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stmartin_decline_title;Decline the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stmartin_desc;Your Majesty, the Confederates have made a generous offer to purchase St Martin from us.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stmartin_title;The Confederate States has presented an offer for St Martin;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stthomas_decline_title;Decline the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stthomas_accept_title;Accept the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stthomas_desc;Your Majesty, the Confederates have made a generous offer to purchase St Thomas from us.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_stthomas_title;The Confederate States has presented an offer for St Thomas;;;;;;;;;;;;;;;;;;;;;;;x
c_p_windies_accept_title;Accept the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_windies_decline_title;Decline the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_windies_desc;Your Majesty, the Confederates have made a generous offer to purchase the West Indies from us.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_windies_title;The Confederate States has presented an offer for our possessions in the West Indies;;;;;;;;;;;;;;;;;;;;;;;x
c_p_zulia_accept_title;Accept the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_zulia_decline_title;Decline the offer.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_zulia_desc;Your Majesty, the Confederates have made a generous offer to purchase Zulia from us.;;;;;;;;;;;;;;;;;;;;;;;x
c_p_zulia_title;The Confederate States has presented an offer for our possessions of Zulia;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME187000;The Apache Wars;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187000;In order to expand $COUNTRY_ADJ$ hegemony in the former Native American provinces, there has to be some amount of integration or assimilation. One group of tribes has taken to this suggestion violently, and have begun organizing an uprising.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187000;Let them charge against Dixie steel!;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME187100;Geronimo Surrenders;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187100;The leader of the Apache rebels, Geronimo, has been imprisoned and the spirit of his people has been broken. Now, nothing prevents us from settling these lands we have claimed.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187100;Finally, we can assimilate them into the Confederate nation.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME187610;The Passenger Elevator!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187610;In 1854, Elisha Otis demonstrated the first passenger-carrying elevator, an invention which would prove invaluable in the construction of modern, multi-storey buildings.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187610;Raise me up, Elisha!;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME187620;The Greatest Show on Earth!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187620;Legendary showman (and scam artist) P.T. Barnum opened his first three-ring circus in 1871, beginning a circus craze that would last well into the 20th century. Of course, most of the excitement and the curios he displayed were all fake, but that was all part of the show - and the money.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187620;There's a sucker born every minute.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187630DESC;"In order to improve the efficiency of railroads in our nation, we have adopted a system of standard time to prevent any confusion between train stations on the length of our railroad networks. We will name the centre of these time-zones ""Confederate Standard Time,"" and we believe that this idea will be well-liked by similarly minded countries.";;;;;;;;;;;;;;;;;;;;;;;x
EVT187640DESC;Pioneered by men like Scott Joplin and Ernest Hogan, ragtime is a genre of music that began amongst African-Americans in the South. Afterwards, it became widely known and widely played on piano, and had a key role in popularizing new music recording methods and the later genre of jazz.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187650DESC;"Blues music, like ragtime and jazz before it, was first played and composed by Afro-American musicians of the American South. While jazz enjoyed popularity amongst blacks and whites in the 1920s and 1930s, blues was mostly relegated to black listeners until after the Second World War. It was arguably formed as a musical genre in 1912 with the publishing of Hart Wand's ""Dallas Blues,"" but has its roots in traditional slave songs of the 19th century. Most famously, blues later became the bedrock for the most popular musical sensation of them all: rock n' roll.";;;;;;;;;;;;;;;;;;;;;;;x
EVT187660DESC;Though the North always was the industrial centre of America, in the Deep South there was the city of New Orleans, always full of sound and lights. The epitome of southern prosperity, New Orleans was a hub of trade and immigration, and at its peak was the third largest city in the entire United States.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187670DESC;The city of New Orleans always has had an association with the festival of Mardi Gras, a Christian cultural celebration taking place prior to the season of Lent brought to the area by French Catholic colonists. Normally it is meant to be just a single day of celebrations, but in New Orleans the colourful and energetic Mardi Gras can last for several days more. Mardi Gras was recognized as an official state holiday of Louisiana in 1875.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187680DESC;Politeness, etiquette, and the warm comforts of home: these define the ideal of Southern hospitality, and is a major characterizing point of our nation. People are expected to respect their neighbours and use polite terms even when addressing strangers. Some feel that this is an act put on to cover up Southern flaws such as slavery and widespread poverty, but its nature can be traced back to the traditional Christian moral influence on the Southern states before secession. Regardless, it's made a good mark on our country, and we're proud of it.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187690DESC;Founded in 1871, the National Rifle Association was originally a set of shooting clubs organized to improve the marksmanship of American soldiers. After the Civil War, it was noted that few shots fired actually hit their targets, so improved drill was in order. These shooting clubs improved skill with firearms, and contributed to the military as a whole moving away from the classic style of rank and file warfare, which put focus on volume of fire rather than accuracy. Within a few decades, firearms and marksmanship became a proud part of the country's culture.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187700DESC;One hundred years ago, the Thirteen Colonies organized and succeeded in their rebellion against their British colonial oppressors, forming the United States of America on the 4th of July, 1776. We have seen this country through fire and water, but by God, we will never let America fall. Now unto the end of time, the United States will be a shining name in the pages of history, a beacon of freedom and democracy in the world. Today of all days, we truly should be proud.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187710DESC;Travelling along the western trails into California, a $COUNTRY_ADJ$ wagon group known as the Donner party has been discovered... or, at least, what is left of it. The people of the Donner party were stranded in the wilderness for so long that their minds were lost, and they succumbed to cannibalism and other savage acts. With the revelation of this news, the world can now see the mortifying reality of life in Western America.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187720DESC;Due to recent heavy rainfall and the negligence of a local construction company, a dam on the Little Conemaugh River has burst, flooding and decimating Johnstown, Pennsylvania. The cleanup costs will be higher than any disaster we've seen before, and more importantly, the people will soon be looking for someone to place the blame upon. The government could step in and take care of everything in place of the local industrialists and clubs that may have caused the flood, or we can require that the groups pay from their own pockets to fix their mistake.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187730DESC;Though our war with the Confederate States is far from over, it isn't going either poorly or well. However, that doesn't stop the war from being a contentious issue, and in New York most notably the people have staged an uprising against the local government, demanding that the strict conscription practices in place for the war be rescinded. We're in the middle of a war, so we have to choose some way to deal with them, without sacrificing our draft. The question is, are these riots worth putting down, or are our other concerns far greater?;;;;;;;;;;;;;;;;;;;;;;;x
EVT187740DESC;"James Madison, fourth president of the United States of America and the man titled ""The Father of the Constitution,"" was a key figure in the founding of our nation. On June 28th, 1836, he passed away - much to the chagrin of those close to him, who wished for him to follow the ""tradition"" of Thomas Jefferson and John Adams, who both died on Independence Day.";;;;;;;;;;;;;;;;;;;;;;;x
EVT187750DESC;The Gulf of Mexico is no stranger to extreme wind and rain, but in 1900, a certain hurricane blew away any old records. The storm decimated Galveston, Texas, and reached the Canadian Maritimes before dissipating completely. In cost of lives and money, few other disasters can compare, and this is an especially heavy blow for the coastal areas of the Gulf and Texas.;;;;;;;;;;;;;;;;;;;;;;;x
EVT187760DESC;"A man going by the name of Doctor Howard Henry Holmes has been apprehended and executed after murdering up to two-hundred people after the last $COUNTRY_ADJ$ World's Fair. According to police reports, he built up a so-called ""Murder Castle"" in $CAPITAL$, killing primarily young women that he lured to his lair. Using legitimate medical contacts he was able to dispose of the bodies, and for a long time he remained far out of suspicion. Only after leaving the city due to economic troubles did Holmes end up being captured, as a result of alleged horse theft. Afterwards the truth of his grisly crimes came to light, and he was sentenced to death.";;;;;;;;;;;;;;;;;;;;;;;x
EVT188000DESC;An infestation of boll weevils has struck our cotton crops in $PROVINCENAME$! Farmers are fearing that our supply of cotton won't last with this insect terrorizing our provinces, and many are suggesting that we abandon cotton to focus on different trade goods. Should we follow their advice, or try to recover the cotton?;;;;;;;;;;;;;;;;;;;;;;;x
EVT188100DESC;Rising up from the south, the boll weevil is a dreadful little insect that seems to have little interest in anything but planting its eggs in cotton flowers and buds. Regardless of its origins, it poses a major threat to our cotton industry, and must be stopped at all costs. For the time being, though, we fear that there may be no direct way of containing the insect, not on a large scale.;;;;;;;;;;;;;;;;;;;;;;;x
EVT189000DESC;Our country is now a slave state of $FROMCOUNTRY$, and our government now functions solely to operate the mechanisms of the vile slave trade. There is no freedom left in $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187630;I reckon this just came right on time.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187640;What kind of backwards noise is this?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187650;Nothing important will come out of this new music.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187665;Long live the jewel of the South!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187670;Let the good times roll!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187680;Treat all our own people like family.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187690;These clubs will help the sorry state of our army, and win us prestige.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187700;Let all Americans celebrate our nation's centennial!;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187710;How could such horror occur in our country?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187720;Force the dam owners to pay reparations to any survivors.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187730;We cannot afford to have soldiers put down these riots. Let them end themselves.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187740;This man helped make our nation, and he will be missed.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187750;No man could have prepared for this disaster.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187760;What kind of twisted madman would do this?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187770;We should have prepared better for this! What happened to those levees?;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187774;...the levees weren't strong enough.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA187778;I don't think we could have done anything to stop this.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA188100;We are not faced with the lesser of two weevils, that is for sure.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA189000;Liberty has been stolen from our country.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB187680;Open our arms to our neighbours, and bring them into our home.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB187690;Shut them down. If they want arms, let them become soldiers.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB187720;Hold the dam owners blameless. This was an act of God, not a liability.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTB187730;Send in the troops. We won't let civilians ruin our war effort.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187800;Britain, the world's leader in enforcing the end of slavery, has caused us a bitter defeat. They have used their political force to demand that we end the practice of slavery in $COUNTRY$, and in our position, there is little that can be done.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187810;$FROMCOUNTRY$ has brought an end to slavery in their country thanks to British diplomacy!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187820;With the renegade states at our capital and the White House in ruins, we have no choice but to move the center of our nation to somewhere more secure. We could either make Philadelphia the capital once again, or we could opt to move to Boston, another historically important city.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187830;The Confederate Americans have already pushed into our heartlands, and now they have laid claim to our capital in Mexico City. We have no choice now but to move our administration to Morelia, the Spanish colonial capital from before Mexico's independence.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187840;Our people have taken to singing songs in the streets, protesting the war we're fighting. These songs have gained a lot of traction amongst the populace thanks to our tradition for freedom of speech, but if this goes unchecked the populace might lose all enthusiasm for the war entirely.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187850;Long have we had strong ties with the Confederate States of America, and many Dixies find themselves at home here in Brazil. We hope to see even closer ties between our two countries in the future, for mutual benefit.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187860;Long have we had strong ties with Brazil, and many Brazilians find themselves at home here in the Confederate States of America. We hope to see even closer ties between our two countries in the future, for mutual benefit.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187870;With the loss of our colonies in Hispaniola and Puerto Rico, there really is no point in maintaining slavery in this modernizing world. Rather than a step forward in the name of liberty, this is more or less a formality, but certainly the people won't see the difference.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187880;Historically, Brazil and the Confederate States of America enjoyed warm relations, even during the Civil War. Shall we foster an alliance between these two nations?;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187890;There are a growing number of Freemasons within Brazilian churches, which is nominally prohibited in Catholicism - they exist most commonly within Lay Fraternities, which are generally charitable organizations chiefly associated with local churches, though technically independent in their operation. Historically, however, the church in Brazil has been an apparatus of the state, rather than being independent, thus making religious issues in Brazil matters of the state, not the Catholic Church. Local bishops have been calling for Freemason clergymen to resign, including a man named Dom Vital, who has issued an interdict against certain Lay Fraternities that have refused to have their Freemason brothers resign, preventing any sacraments from being celebrated within these Fraternity buildings. This goes against the state control of the Church, so the Lay brothers say, and is a direct challenge to government power considering that certain members of Parliament are noted Freemasons.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187892;Dom Vidal has refused to annul his controversial interdict, and has been joined in protest by the bishop Antonio de Macedo Costa, who has recently passed a similar interdict against uncooperative Lay Fraternities. This refusal could be used as a reason to arrest and imprison the bishops, hopefully preventing them from causing more trouble in the future, and to remove them as challenges to the authority of the state.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187894;Vidal and Costa have been imprisoned for acting against the power of the sovereign Brazilian state, causing shock and anger amongst the Catholic populace in the country. The New Prime Minister, a Freemason and a Catholic himself, has called for his own resignation in the case that amnesty is not granted to Costa and Vidal. We have little choice at this point, considering that keeping the bishops in prison would only lead to the government crumbling. It seems we've been dragged into a situation in which we cannot end things positively.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187900;With the Civil War having swung in favour of the Confederate States, there is a growing secessionist movement in the city of New York, with locals calling for New York City to leave the Union and follow its own, independent path. With each passing day this movement gains more popularity, and this certainly will cause a problem in the future.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187901;The inevitable has come to pass. The city of New York has ordered a referendum amongst the people, calling for secession from the United States of America. The results, legitimate or otherwise, show that the people of New York are overwhelmingly in favour of secession, and the city's officials have made it abundantly clear that, should independence be denied, there will be another Civil War at hand.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187902;We are at war for our freedom! This conflict will not be an easy one, but there certainly must be other countries that can aid us in achieving the independence that we need. Shall we seek them out, or face American wrath alone?;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187903;Civil war rages in America, and the people of New York City have requested that we aid them in their conflict. If we choose to do so, it may anger people within our own country who seek independence, and certainly the Americans will be less than pleased.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187904;Diplomats from $FROMCOUNTRY$ have declared that their nation is fully in support of New York's independence, and that we can expect to see $FROMCOUNTRY_ADJ$ military and economic aid in the times to come.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187905;At last, we have earned our independence from the tyranny of the United States. We are free to define our own destiny, to forge the path we choose as we march into the future. May the light of freedom forever shine upon New York!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187910;Inspired by the liberal revolutions in Europe, a party of Liberals in Brazil, calling themselves the Praieiros, has begun stirring up tensions in our country. They hope to bring an end to slavery, and also expand Brazilian voting rights, in order to make a more free country.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187914;The young Dom Pedro II, Emperor of Brazil, is yet too young to rule the country, due to his father abdicating in 1831 in order to restore his daughter Maria to her rightful throne of Portugal. Until the child Emperor is of age, the country will be looked over by parliamentary officials and a court of regents.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187915;After much debate, it has been decided that Pedro II, though still under the age of majority, will reign without a regency. He has proven to be a very capable young man, though he is quite shy, and he is much beloved by the people. Due to the poor rulership of the regency, it will be immediately terminated, and Dom Pedro II will officially begin his reign as Emperor of Brazil.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187916;Dom Pedro II, the Magnanimous, has passed away this morning. The people of Brazil loved him until the very end, and his impeccable rulership brought a true golden age to the Empire of Brazil. Working towards the cause of abolition and civil freedom, Dom Pedro made many influential friends, with his various associates, from Friedrich Nietzsche and Alexander Graham Bell to Victor Hugo and Charles Darwin. An intellectual and a devoted emperor, in his later years he found himself disappointed with the role of a ruler, so perhaps with his passing he has achieved the happiness that eluded him all his life.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187917;The imperial administration of Dom Pedro II has, with the recent coup and overthrow of the government, been reduced to dust. The emperor has officially and willingly abdicated the throne, and has not tried to retake it or resist the end of the Empire. Government of the country is being transferred to a council of able governors, and the royal family of Brazil and Portugal are hereby exiled from this country for ever more.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187918;In the Brazilian navy, the use of the dreaded lash to discipline soldiers has been officially banned for several years. However, many white officers still use it to keep their typically black, sometimes even ex-slave crews in line, causing accusations of institutionalized discrimination in the military. Several all-black crews have recently revolted against their officers, taken control of their ships, and are in port outside $CAPITAL$, threatening to bombard the city. They are demanding amnesty and reparations, and an end to discrimination, a promise we may not be able to completely deliver.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187919;Though the Atlantic slave trade has been dismantled by the British, many traders in Brazil have found ways to smuggle slaves into our country. Here in $PROVINCENAME$, new slaves have been sold into plantations;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187920;Near the Bagagem River, a young slave girl has found a priceless treasure: a massive diamond, certainly one of the biggest in the world. The girl, for finding this gem, has been granted her freedom, and since then the diamond, called the Star of the South, has come into our possession.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187921;In order to protect the scenery and nature of the $COUNTRY_ADJ$ wilderness, a service has been created to allow the flora and fauna of this country to thrive unhindered. This National Parks Service will prevent the natural environment from being unnecessarily overrun by human development, and will show to $COUNTRY$, her people, and the world, the true beauty of the wilderness.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187922;Due to its fertile farmland, fair weather, close access to the Pacific and abundance of natural resources - including gold! - the state of California is rapidly booming in population, showing an unprecedented demographic increase due to natural increase and mass immigration. California will be an integral part of $COUNTRY$ in no time, and this upward trend does not look to be ending soon.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187923;Being a constitutional monarch, our Emperor Dom Pedro II has quite a lot of time to travel the world and meet the many personalities therein. With his daughter Isabel at home as his regent, Dom Pedro is able to visit Egypt, Britain, Austria and France, speaking with intellectuals and even ordinary people. He always demands that he is treated as just a man, and not an emperor, and he has gained considerable fame overseas.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187924;California's population has drastically increased over a short period of time, and while for a time this was one of the largest migrations in our country's history, it has now begun to slow, to a trickle. California is still booming, but perhaps not as strongly as before.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187925;A free man of black ancestry has given a speech at a national university. Many were impressed by his eloquence and the intelligence in his arguments against slavery, saying that 'in a land of freedom, we celebrate the sight of a man in chains.' He could become a major force in the cause of abolitionism, and already pro-slave politicians have demanded that his speeches be censored.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187926;Capitalists have formed what they call a 'Progressive Society' in $PROVINCENAME$, hoping to bring an end to slavery. Their reasoning is that slavery, as a rural, plantation-based economic model, has no place in a nation attempting to industrialize and compete in the modern economy.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187930;In the plantation fields of $PROVINCENAME$, the sound of 'The Internationale' can be heard more loudly and frequently than old slave songs. Many working slaves, having learned to read, have also learned about the philosophies of men like Karl Marx, and his vision of a world without social classes. What they intend should be obvious, considering their situation in our country.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187935;Factories dot the landscape where once there used to be plantations and farms that ran on the blood and sweat of slaves. In this new $COUNTRY$, though, employers have begun hiring cheap workers, often immigrants, because the cost of keeping slaves has become unsustainable for many. Arguments could be made against them that they are sabotaging the economy, but in a free economy, they have the right to employ whomever they choose.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187940;Two Confederate diplomats, hoping to establish good relations with our country, are aboard the HMS Trent. We have received urgent news lately, however, that the American USS San Jacinto has intercepted the Trent and taken the diplomats as prisoners. This can be seen as an act of war on British territory, and many are calling for an American apology and reparations for this insult.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187942;We have received word that the British, after their HMS Trent was commandeered by a Union captain on the USS San Jacinto. The Trent is carrying two Confederate diplomats, en route to Britain and France, no doubt in order to coerce them into joining the war. The British are demanding an apology from our officials and the immediate release of the diplomats, and have been making isolated showings of force along the Canadian border.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187943;Delegates from the United States have apologized and released the two Confederate envoys into British care. They made several demonstrations that they would not interfere with British shipping in any way in the future, and our own officials came back quite pleased with the meeting. Of course, at this point we certainly cannot join the Confederates, or offer them any support, in light of tense Anglo-American relations as a result of the Trent affair.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC187944;The United States has begun to position troops along its border with our colony in Canada, making it clear that they will not back down. Official delegates from the United States government declare that what they did was only an act of war against the Confederates, but if British diplomats press the Trent issue, then the Union will consider Britain on the side of the Confederate secessionists, and react accordingly. It seems that there is no choice now but war.;;;;;;;;;;;;;;;;;;;;;;;x
EVTTITLE187926;Progressive Society in $PROVINCENAME$;;;;;;;;;;;;;;;;;;;;;;;x
EVTTITLE187930;$PROVINCENAME$ Slaves and Marx;;;;;;;;;;;;;;;;;;;;;;;x
EVTTITLE187935;Cheap Labour in $PROVINCENAME$!;;;;;;;;;;;;;;;;;;;;;;;x
BLUESBABYBLUES;Rise of the Blues;;;;;;;;;;;;;;;;;;;;;;;x
boll_weevils;Boll Weevils;;;;;;;;;;;;;;;;;;;;;;;x
boll_weevils_switched;Boll Weevils;;;;;;;;;;;;;;;;;;;;;;;x
BOLLWEEVILMENACE;A New Menace;;;;;;;;;;;;;;;;;;;;;;;x
CENTRALTIMEZONE;Standard Time Adopted;;;;;;;;;;;;;;;;;;;;;;;x
DONNERPARTY;The Donner Party;;;;;;;;;;;;;;;;;;;;;;;x
GALVESTONTITLE;Galveston Hurricane;;;;;;;;;;;;;;;;;;;;;;;x
FATHERCONSTITUTION;Father of the Constitution;;;;;;;;;;;;;;;;;;;;;;;x
JTOWNFLOOD;Flood in Johnstown!;;;;;;;;;;;;;;;;;;;;;;;x
NEWORLEANSTITLE;La Nouvelle-Orleans;;;;;;;;;;;;;;;;;;;;;;;x
NEWSLAVESTATE;The New Slave State;;;;;;;;;;;;;;;;;;;;;;;x
NRATITLE;The National Rifle Association;;;;;;;;;;;;;;;;;;;;;;;x
NYALLYTITLE;$FROMCOUNTRY$ Stands With Us!;;;;;;;;;;;;;;;;;;;;;;;x
NYDRAFTRIOTS;New York Draft Riots;;;;;;;;;;;;;;;;;;;;;;;x
MARDIGRASTITLE;Festival of Mardi Gras;;;;;;;;;;;;;;;;;;;;;;;x
MISSFLOOD1DESC;Along the Missouri River and the Upper Mississippi, heavy rainfall and inadequate preparation have led to major floods, the worst in decades. With the increasing population of $COUNTRY$ especially in the areas around the Mississippi and its tributaries, it is becoming increasingly important to develop a set of levees and ditches to prevent high water from wiping out whole towns.;;;;;;;;;;;;;;;;;;;;;;;x
MISSFLOOD2DESC;Not long after last decade's horrendous floods along the Upper Mississippi, there has been another year of rain and subsequent floods along the very same Mississippi River. We had prepared and made sure riverside towns were prepared for any threat of flooding, but this time the floods hit mostly rural and new colonial towns, which hadn't yet managed to create systems of levees to cope with rising water levels.;;;;;;;;;;;;;;;;;;;;;;;x
MISSFLOOD3DESC;The worst floods yet have hit many of our cities, no matter how high we built the levees nor how low and long we dug the ditches. New Orleans, shining gem of Louisiana, has been dealt a heavy blow, along with cities and regions all along the mighty Mississippi River. Even modern technology could not save us, and so we can only pray that something of this scale never happens again to our country.;;;;;;;;;;;;;;;;;;;;;;;x
MISSFLOODTITLE;Flood on the Mississippi!;;;;;;;;;;;;;;;;;;;;;;;x
USACENTENNIAL;One Hundred Years of Freedom!;;;;;;;;;;;;;;;;;;;;;;;x
WAR_ENSLAVE;$ORDER$War of $FIRST$ Enslavement;;;;;;;;;;;;;;;;;;;;;;;x
WEEVILINFEST;Boll Weevil Infestation;;;;;;;;;;;;;;;;;;;;;;;x
WFMURDER;Murder at the World's Fair!;;;;;;;;;;;;;;;;;;;;;;;x
RAGTIMENJAZZ;Ragtime and Jazz;;;;;;;;;;;;;;;;;;;;;;;x
SOUTHERNHSPT;Southern Hospitality;;;;;;;;;;;;;;;;;;;;;;;x
SLAVEENDBRITISH;Slavery Ended in $FROMCOUNTRY$!;;;;;;;;;;;;;;;;;;;;;;;x
freemason_expulsion_modifier_title;Freemasons Expelled;;;;;;;;;;;;;;;;;;;;;;;x
freemason_expulsion_modifier_desc;The heretical Freemasons have been removed from the Catholic clergy in Brazil, improving our standing with the people and the Vatican but severely reducing the effectiveness of our clergy for some time.;;;;;;;;;;;;;;;;;;;;;;;x
atlantic_slave_trade_desc;We are leading the Atlantic Slave Trade, bringing us prosperity and a regular supply of slaves for our plantations.;;;;;;;;;;;;;;;;;;;;;;;x
atlantic_slave_trade_title;The Atlantic Slave Trade;;;;;;;;;;;;;;;;;;;;;;;x
quilombo_presence;Quilombos;;;;;;;;;;;;;;;;;;;;;;;x
quilombo_presence_desc;There is a hideout of escaped slaves, Maroons, in this province, and they are causing trouble for local plantations.;;;;;;;;;;;;;;;;;;;;;;;x
regency_modifier;Regency;;;;;;;;;;;;;;;;;;;;;;;x
regency_modifier_desc;Our nation is under a fragile regency, with the monarchy lacking the power that it should truly have. Beware, for this may encourage coup attempts by disgruntled people in our country.;;;;;;;;;;;;;;;;;;;;;;;x
dom_pedro_ii;Dom Pedro II;;;;;;;;;;;;;;;;;;;;;;;x
dom_pedro_ii_desc;The magnanimous Dom Pedro II is the Emperor of Brazil. A powerful and respected statesman, he is beloved by the people and has an inextinguishable fire in his heart for the further freedom of his people and their continued greatness.;;;;;;;;;;;;;;;;;;;;;;;x
california_boom_modifier;California Boom;;;;;;;;;;;;;;;;;;;;;;;x
california_boom_modifier_desc;Set sail for sunny California!;;;;;;;;;;;;;;;;;;;;;;;x
california_slow_boom_modifier;California Boom;;;;;;;;;;;;;;;;;;;;;;;x
california_slow_boom_modifier_desc;Set sail for sunny California!;;;;;;;;;;;;;;;;;;;;;;;x
progressive_society_csa;Progressive Society;;;;;;;;;;;;;;;;;;;;;;;x
progressive_society_csa_desc;A group of enterprising capitalists have formed a Progressive Society in this province, in an attempt to discredit slavery.;;;;;;;;;;;;;;;;;;;;;;;x
marxist_slaves;Marxist Slaves;;;;;;;;;;;;;;;;;;;;;;;x
marxist_slaves_desc;Slaves in this province have been reading and learning the ideas of Marx and other communist philosophers.;;;;;;;;;;;;;;;;;;;;;;;x
immigrant_workers_csa;Immigrant Workers;;;;;;;;;;;;;;;;;;;;;;;x
immigrant_workers_csa_desc;Factory and owners and other employers in this province have been hiring immigrants and other cheap labour, as they cost less than maintaining slaves.;;;;;;;;;;;;;;;;;;;;;;;x
